SUBJECT,TEMPLATE_ID,ACCURACY,IMAGE_NUM
Alexandra Soldatova,17641,0.058823529411764705,17
Alexandre Arcady,15139,0.03225806451612903,31
Alexandre Arcady,15138,0.0,1
Alexandre Arcady,15142,0.03125,32
Alexandre Arcady,15141,0.0,16
Alexandre Arcady,15140,0.058823529411764705,17
Alexandre Burrows,16266,0.0,1
Alexandre Burrows,16268,0.5,2
Alexandre Burrows,16267,1.0,1
Alexandre Jardin,179328,0.3023255813953488,43
Alexandre Jardin,179327,0.2857142857142857,42
Alexandre Jardin,179324,0.5,2
Alexandre Jardin,179325,0.2926829268292683,41
Alexandre Jardin,179326,0.30952380952380953,42
Alexei Filippenko,179331,0.14285714285714285,7
Alexei Filippenko,179330,0.0,6
Alexei Filippenko,179329,1.0,1
Alexei Petukhov,179335,0.0,7
Alexei Petukhov,179334,0.0,6
Alexei Petukhov,179333,0.0,1
Alexei Rogonov,179340,0.45454545454545453,11
Alexei Rogonov,179337,0.8,5
Alexei Rogonov,179343,0.38461538461538464,39
Alexei Rogonov,179338,0.3235294117647059,34
Alexei Rogonov,179339,0.3448275862068966,29
Alexei Rogonov,179341,0.3333333333333333,27
Alexei Rogonov,179342,0.4444444444444444,9
Alexy II,13465,0.45454545454545453,11
Alexy II,13461,1.0,2
Alexy II,13463,0.45454545454545453,11
Alexy II,13464,0.4166666666666667,12
Alexy II,13466,0.4166666666666667,12
Alexy II,13462,0.38095238095238093,21
Alexy II,13467,0.43478260869565216,23
Alfonso Gomez-Rejon,179348,0.5531914893617021,47
Alfonso Gomez-Rejon,179347,0.5434782608695652,46
Alfonso Gomez-Rejon,179346,0.5652173913043478,46
Alfonso Gomez-Rejon,179344,0.5,2
Alfonso Gomez-Rejon,179345,0.5555555555555556,45
Alhaji Yar'Adua,12177,0.0,1
Alhaji Yar'Adua,12178,0.0,4
Alhaji Yar'Adua,12179,0.0,5
Ali Fazal,18869,0.1,10
Ali Fazal,18866,1.0,1
Ali Fazal,18868,0.4,15
Ali Fazal,18867,0.21739130434782608,23
Ali Fazal,18870,0.25,24
Ali Khamenei,18872,0.3333333333333333,3
Ali Khamenei,18873,0.0,3
Ali Khamenei,18874,0.5,2
Ali Khamenei,18875,0.25,4
Ali Khamenei,18871,0.0,1
Ali Laarayedh,12405,1.0,17
Ali Laarayedh,12403,0.7272727272727273,22
Ali Laarayedh,12402,1.0,1
Ali Laarayedh,12404,0.14285714285714285,7
Ali Laarayedh,12406,0.7391304347826086,23
Ali Nasir,16380,0.7352941176470589,136
Ali Nasir,16381,0.7472527472527473,91
Ali Nasir,16379,1.0,1
Ali Nasir,16383,0.7372262773722628,137
Ali Nasir,16382,0.723404255319149,47
Ali Parvin,179350,0.7,30
Ali Parvin,179351,0.7058823529411765,17
Ali Parvin,179353,0.75,16
Ali Parvin,179354,0.6875,16
Ali Parvin,179355,0.7058823529411765,34
Ali Parvin,179349,0.75,4
Ali Parvin,179352,0.6470588235294118,17
Alia Bhatt,15149,0.2,35
Alia Bhatt,15145,0.17391304347826086,23
Alia Bhatt,15143,0.5,4
Alia Bhatt,15146,0.25,12
Alia Bhatt,15148,0.18181818181818182,11
Alia Bhatt,15147,0.13636363636363635,22
Alia Bhatt,15144,0.16129032258064516,31
Alice McDermott,179360,0.9047619047619048,42
Alice McDermott,179358,0.9024390243902439,41
Alice McDermott,179359,0.926829268292683,41
Alice McDermott,179357,0.925,40
Alice McDermott,179356,0.5,2
Alice Schlesinger,20829,0.0,15
Alice Schlesinger,20831,0.0625,16
Alice Schlesinger,20827,0.5,2
Alice Schlesinger,20830,0.06666666666666667,15
Alice Schlesinger,20828,0.0,14
Alice Zeniter,179363,0.0,45
Alice Zeniter,179362,0.0,44
Alice Zeniter,179361,0.0,1
Alicia Castro,17032,1.0,14
Alicia Castro,17034,0.9629629629629629,27
Alicia Castro,17031,0.9615384615384616,26
Alicia Castro,17033,0.9285714285714286,14
Alicia Castro,17030,1.0,1
Alicia Keys,16376,0.0,54
Alicia Keys,16375,0.0,1
Alicia Keys,16377,0.0,55
Alicia Kirchner,18141,0.5714285714285714,7
Alicia Kirchner,18142,0.6,5
Alicia Kirchner,18143,0.25,4
Alicia Kirchner,18144,0.5,8
Alicia Kirchner,18140,0.0,1
Alicia Silverstone,11749,0.5588235294117647,34
Alicia Silverstone,11751,0.5,28
Alicia Silverstone,11748,0.0,1
Alicia Silverstone,11752,0.5428571428571428,35
Alicia Silverstone,11750,0.625,8
Alina Maksymenko,179368,0.6666666666666666,3
Alina Maksymenko,179366,0.5454545454545454,11
Alina Maksymenko,179371,0.5333333333333333,15
Alina Maksymenko,179370,1.0,2
Alina Maksymenko,179365,0.5,4
Alina Maksymenko,179367,0.5,12
Alina Maksymenko,179369,0.5454545454545454,11
Alison Bechdel,179372,0.5,2
Alison Bechdel,179377,0.13333333333333333,15
Alison Bechdel,179375,0.06666666666666667,15
Alison Bechdel,179374,0.08,25
Alison Bechdel,179376,0.12,25
Alison Bechdel,179378,0.1,40
Alison Bechdel,179373,0.07894736842105263,38
Aliya Mustafina,20833,0.25,8
Aliya Mustafina,20835,0.16666666666666666,6
Aliya Mustafina,20836,0.2222222222222222,9
Aliya Mustafina,20834,0.25,4
Aliya Mustafina,20832,0.0,1
Aliya Yussupova,19469,0.0,9
Aliya Yussupova,19471,0.0,9
Aliya Yussupova,19472,0.1,30
Aliya Yussupova,19466,0.0,2
Aliya Yussupova,19468,0.14285714285714285,21
Aliya Yussupova,19470,0.14285714285714285,21
Aliya Yussupova,19467,0.10714285714285714,28
Alkistis Protopsalti,15837,0.0,7
Alkistis Protopsalti,15832,0.0,2
Alkistis Protopsalti,15838,0.0,10
Alkistis Protopsalti,15833,0.0,8
Alkistis Protopsalti,15835,0.0,7
Alkistis Protopsalti,15836,0.0,3
Alkistis Protopsalti,15834,0.0,3
Alla Kushnir,20839,0.058823529411764705,34
Alla Kushnir,20841,0.05555555555555555,36
Alla Kushnir,20840,0.0,3
Alla Kushnir,20838,0.05714285714285714,35
Alla Kushnir,20837,0.0,1
Allen Dulles,179383,1.0,5
Allen Dulles,179379,0.5,2
Allen Dulles,179380,0.26666666666666666,15
Allen Dulles,179385,0.29411764705882354,17
Allen Dulles,179384,0.08333333333333333,12
Allen Dulles,179382,0.0,12
Allen Dulles,179381,0.8,5
Allu Arjun,18145,1.0,2
Allu Arjun,18148,0.6666666666666666,3
Allu Arjun,18147,1.0,3
Allu Arjun,18146,0.75,4
Allu Arjun,18149,1.0,3
Allu Arjun,18151,0.8333333333333334,6
Allu Arjun,18150,0.6666666666666666,3
Allysha Chapman,179388,0.0,53
Allysha Chapman,179389,0.0,53
Allysha Chapman,179387,0.0,52
Allysha Chapman,179390,0.0,54
Allysha Chapman,179386,0.0,2
Almudena Grandes,179392,0.39473684210526316,38
Almudena Grandes,179393,0.5,26
Almudena Grandes,179396,0.21428571428571427,14
Almudena Grandes,179395,0.5384615384615384,26
Almudena Grandes,179394,0.14285714285714285,14
Almudena Grandes,179397,0.4,40
Almudena Grandes,179391,0.5,2
Aloizio Mercadante,13369,0.7058823529411765,34
Aloizio Mercadante,13364,1.0,2
Aloizio Mercadante,13368,0.7428571428571429,35
Aloizio Mercadante,13366,0.7428571428571429,35
Aloizio Mercadante,13365,0.7164179104477612,67
Aloizio Mercadante,13370,0.7246376811594203,69
Aloizio Mercadante,13367,0.7058823529411765,34
Alpha Blondy,20844,0.0,5
Alpha Blondy,20846,0.0,5
Alpha Blondy,20845,0.0,5
Alpha Blondy,20848,0.0,10
Alpha Blondy,20847,0.0,5
Alpha Blondy,20842,0.0,2
Alpha Blondy,20843,0.0,8
Alpha Condé,179402,0.5,32
Alpha Condé,179403,0.8,5
Alpha Condé,179404,0.5263157894736842,38
Alpha Condé,179401,0.6666666666666666,6
Alpha Condé,179399,0.5142857142857142,35
Alpha Condé,179400,0.48484848484848486,33
Alpha Condé,179398,0.6666666666666666,3
Alton Brown,179409,0.3333333333333333,33
Alton Brown,179405,0.5,4
Alton Brown,179410,0.3333333333333333,21
Alton Brown,179407,0.35294117647058826,34
Alton Brown,179408,0.36363636363636365,22
Alton Brown,179411,0.35714285714285715,56
Alton Brown,179406,0.34615384615384615,52
Aly Raisman,179414,0.21428571428571427,14
Aly Raisman,179413,0.19047619047619047,21
Aly Raisman,179415,0.1111111111111111,9
Aly Raisman,179416,0.18181818181818182,22
Aly Raisman,179412,0.0,1
Amado Boudou,11452,0.3559322033898305,59
Amado Boudou,11450,0.38235294117647056,136
Amado Boudou,11453,0.3795620437956204,137
Amado Boudou,11449,0.0,1
Amado Boudou,11451,0.3924050632911392,79
Amal Clooney,17038,0.5,14
Amal Clooney,17039,0.36,25
Amal Clooney,17037,0.16666666666666666,12
Amal Clooney,17036,0.375,24
Amal Clooney,17035,0.0,1
Amanda Lear,17654,1.0,1
Amanda Lear,17658,0.3333333333333333,6
Amanda Lear,17656,0.4,5
Amanda Lear,17657,0.5,2
Amanda Lear,17655,0.2,5
Amanda Ripley,179421,0.48148148148148145,27
Amanda Ripley,179417,0.8,5
Amanda Ripley,179423,0.3695652173913043,46
Amanda Ripley,179419,0.5172413793103449,29
Amanda Ripley,179420,0.2222222222222222,18
Amanda Ripley,179422,0.125,16
Amanda Ripley,179418,0.3170731707317073,41
Amandine Bourgeois,179425,0.011363636363636364,88
Amandine Bourgeois,179426,0.0,40
Amandine Bourgeois,179429,0.0392156862745098,51
Amandine Bourgeois,179428,0.02564102564102564,39
Amandine Bourgeois,179424,0.5,4
Amandine Bourgeois,179430,0.03260869565217391,92
Amandine Bourgeois,179427,0.019230769230769232,52
Amantle Montsho,15152,0.5,2
Amantle Montsho,15151,0.0,1
Amantle Montsho,15150,1.0,1
Amartya Sen,179432,0.7241379310344828,29
Amartya Sen,179434,0.6666666666666666,18
Amartya Sen,179436,0.7058823529411765,17
Amartya Sen,179437,0.7272727272727273,33
Amartya Sen,179433,0.7333333333333333,15
Amartya Sen,179431,0.75,4
Amartya Sen,179435,0.7857142857142857,14
Amber Rose,19480,0.3333333333333333,3
Amber Rose,19481,0.0,3
Amber Rose,19478,0.5,2
Amber Rose,19482,0.25,4
Amber Rose,19479,0.0,2
Ameesha Patel,13638,0.0,1
Ameesha Patel,13639,0.0,2
Ameesha Patel,13637,0.0,1
Amel Karboul,179440,0.13636363636363635,22
Amel Karboul,179438,0.0,1
Amel Karboul,179441,0.19230769230769232,26
Amel Karboul,179439,0.17391304347826086,46
Amel Karboul,179442,0.1702127659574468,47
Amelia Andersdotter,179447,0.0,8
Amelia Andersdotter,179445,0.0,9
Amelia Andersdotter,179446,0.0,20
Amelia Andersdotter,179443,0.0,4
Amelia Andersdotter,179448,0.0,19
Amelia Andersdotter,179444,0.0,25
Amelia Andersdotter,179449,0.0,29
Amer Khan,16388,0.0,15
Amer Khan,16386,0.0,4
Amer Khan,16385,0.0,14
Amer Khan,16384,0.0,1
Amer Khan,16387,0.0,12
Aminata Traoré,17042,0.9847328244274809,131
Aminata Traoré,17044,0.9770992366412213,131
Aminata Traoré,17041,0.835820895522388,201
Aminata Traoré,17045,0.5555555555555556,72
Aminata Traoré,17043,0.5694444444444444,72
Aminata Traoré,17040,0.5,2
Aminata Traoré,17046,0.8325123152709359,203
Aminatou Haidar,21535,0.6956521739130435,46
Aminatou Haidar,21534,0.0,1
Aminatou Haidar,21538,0.6808510638297872,47
Aminatou Haidar,21537,0.8,15
Aminatou Haidar,21536,0.6060606060606061,33
Aminta Granera,179452,0.8333333333333334,48
Aminta Granera,179453,0.8695652173913043,46
Aminta Granera,179454,0.84,50
Aminta Granera,179450,0.6,5
Aminta Granera,179451,0.8666666666666667,45
Amir Mirza Hekmati,179458,0.0,22
Amir Mirza Hekmati,179457,0.0,22
Amir Mirza Hekmati,179456,0.0,42
Amir Mirza Hekmati,179455,0.0,1
Amir Mirza Hekmati,179459,0.0,43
Amish Tripathi,179465,0.6666666666666666,9
Amish Tripathi,179461,0.8214285714285714,28
Amish Tripathi,179462,0.9130434782608695,23
Amish Tripathi,179464,0.9047619047619048,21
Amish Tripathi,179463,0.7272727272727273,11
Amish Tripathi,179460,1.0,5
Amish Tripathi,179466,0.8484848484848485,33
Amol Palekar,179473,0.8686131386861314,137
Amol Palekar,179469,0.9347826086956522,92
Amol Palekar,179467,1.0,5
Amol Palekar,179468,0.8636363636363636,132
Amol Palekar,179472,0.7272727272727273,44
Amol Palekar,179470,0.7391304347826086,46
Amol Palekar,179471,0.9333333333333333,90
Amory Lovins,179480,0.7741935483870968,93
Amory Lovins,179474,1.0,3
Amory Lovins,179479,0.8536585365853658,41
Amory Lovins,179478,0.7058823529411765,51
Amory Lovins,179476,0.7115384615384616,52
Amory Lovins,179477,0.8571428571428571,42
Amory Lovins,179475,0.7666666666666667,90
Amos Gitai,179487,0.019230769230769232,52
Amos Gitai,179483,0.0,26
Amos Gitai,179485,0.0,26
Amos Gitai,179481,0.0,2
Amos Gitai,179484,0.038461538461538464,26
Amos Gitai,179482,0.02,50
Amos Gitai,179486,0.038461538461538464,26
Amos Oz,14537,1.0,1
Amos Oz,14540,0.4117647058823529,17
Amos Oz,14539,0.20512820512820512,78
Amos Oz,14541,0.23404255319148937,94
Amos Oz,14538,0.22580645161290322,93
Amr Moussa,11407,1.0,1
Amr Moussa,11411,0.9,20
Amr Moussa,11410,0.6,5
Amr Moussa,11409,1.0,16
Amr Moussa,11408,0.8947368421052632,19
Amrinder Singh,19473,0.0,1
Amrinder Singh,19476,0.6666666666666666,3
Amrinder Singh,18876,1.0,1
Amrinder Singh,18879,0.8,5
Amrita Arora,16169,0.0,2
Amrita Arora,16168,0.0,1
Amrita Arora,16167,0.0,1
Amrita Puri,15848,0.0,8
Amrita Puri,15846,0.0,1
Amrita Puri,15847,0.0,7
Amrita Rao,15851,0.06451612903225806,31
Amrita Rao,15853,0.1875,16
Amrita Rao,15852,0.058823529411764705,17
Amrita Rao,15854,0.09375,32
Amrita Rao,15850,1.0,1
Amy Childs,179491,0.045454545454545456,22
Amy Childs,179488,0.0,1
Amy Childs,179489,0.0425531914893617,47
Amy Childs,179492,0.041666666666666664,48
Amy Childs,179490,0.037037037037037035,27
Amy Cuddy,179494,0.13636363636363635,44
Amy Cuddy,179495,0.2,25
Amy Cuddy,179499,0.21153846153846154,52
Amy Cuddy,179493,0.625,8
Amy Cuddy,179497,0.13636363636363635,22
Amy Cuddy,179498,0.20833333333333334,24
Amy Cuddy,179496,0.25925925925925924,27
Amy Jackson,18155,0.6,5
Amy Jackson,18158,0.5454545454545454,11
Amy Jackson,18154,0.3333333333333333,6
Amy Jackson,18152,0.75,4
Amy Jackson,18157,0.75,4
Amy Jackson,18156,0.4,5
Amy Jackson,18153,0.42857142857142855,7
Amy Klobuchar,13990,0.14285714285714285,14
Amy Klobuchar,13988,0.06666666666666667,15
Amy Klobuchar,13989,0.7222222222222222,18
Amy Klobuchar,13991,0.4411764705882353,34
Amy Klobuchar,13987,0.631578947368421,19
Amy Klobuchar,13985,0.5,4
Amy Klobuchar,13986,0.43333333333333335,30
Amy Purdy,179500,1.0,1
Amy Purdy,179502,0.40816326530612246,49
Amy Purdy,179501,0.3958333333333333,48
Amy Winehouse,16392,0.2857142857142857,7
Amy Winehouse,16390,0.0,8
Amy Winehouse,16389,0.4,10
Amy Winehouse,16391,0.18181818181818182,11
Amy Winehouse,16393,0.0,7
Amy Winehouse,16394,0.0,3
Amy Winehouse,16395,0.2222222222222222,18
Ana Belén,179506,0.0,9
Ana Belén,179504,0.0,1
Ana Belén,179505,0.0,8
Ana Blandiana,179511,0.125,16
Ana Blandiana,179514,0.2653061224489796,49
Ana Blandiana,179512,0.3333333333333333,33
Ana Blandiana,179509,0.23404255319148937,47
Ana Blandiana,179508,1.0,2
Ana Blandiana,179510,0.3333333333333333,33
Ana Blandiana,179513,0.125,16
Ana Botella,18884,0.6666666666666666,3
Ana Botella,18885,0.4,5
Ana Botella,18881,1.0,1
Ana Botella,18883,0.3333333333333333,3
Ana Botella,18882,0.25,4
Ana Paula Valadão,20850,0.0,9
Ana Paula Valadão,20853,0.0,10
Ana Paula Valadão,20852,0.0,6
Ana Paula Valadão,20851,0.0,5
Ana Paula Valadão,20849,0.0,1
Ana Rosa,16404,0.0,59
Ana Rosa,16403,1.0,1
Ana Rosa,16405,0.016666666666666666,60
Ana Tijoux,20858,0.0,5
Ana Tijoux,20856,0.0,5
Ana Tijoux,20857,0.0,4
Ana Tijoux,20860,0.0,9
Ana Tijoux,20854,0.0,2
Ana Tijoux,20855,0.0,7
Ana Tijoux,20859,0.0,4
Ana de Hollanda,13405,0.2222222222222222,45
Ana de Hollanda,13409,0.3076923076923077,13
Ana de Hollanda,13408,0.23529411764705882,34
Ana de Hollanda,13406,0.2,35
Ana de Hollanda,13404,0.3333333333333333,3
Ana de Hollanda,13410,0.22916666666666666,48
Ana de Hollanda,13407,0.21428571428571427,14
Anand Sharma,13814,0.5555555555555556,27
Anand Sharma,13812,0.5555555555555556,27
Anand Sharma,13815,0.5961538461538461,52
Anand Sharma,13813,0.64,25
Anand Sharma,13811,0.64,25
Anand Sharma,13810,0.62,50
Anand Sharma,13809,0.0,2
Anandiben Patel,19484,1.0,6
Anandiben Patel,19489,0.6666666666666666,15
Anandiben Patel,19485,0.625,8
Anandiben Patel,19483,0.4444444444444444,9
Anandiben Patel,19487,0.75,4
Anandiben Patel,19486,0.625,8
Anandiben Patel,19488,0.75,4
Anaso Jobodwana,179518,0.2857142857142857,7
Anaso Jobodwana,179515,0.0,1
Anaso Jobodwana,179519,0.25,12
Anaso Jobodwana,179516,0.2727272727272727,11
Anaso Jobodwana,179517,0.16666666666666666,6
Anders Borg,14743,0.5652173913043478,23
Anders Borg,14742,1.0,3
Anders Borg,14748,0.6153846153846154,26
Anders Borg,14747,1.0,11
Anders Borg,14745,1.0,12
Anders Borg,14744,0.3333333333333333,15
Anders Borg,14746,0.2857142857142857,14
Anders Fogh Rasmussen,13899,0.6153846153846154,13
Anders Fogh Rasmussen,13898,0.7692307692307693,13
Anders Fogh Rasmussen,13897,0.6,15
Anders Fogh Rasmussen,13896,0.7333333333333333,15
Anders Fogh Rasmussen,13894,0.6,5
Anders Fogh Rasmussen,13895,0.6666666666666666,24
Anders Fogh Rasmussen,13900,0.6551724137931034,29
Anderson Freire,18891,0.7857142857142857,14
Anderson Freire,18886,0.0,2
Anderson Freire,18890,0.3333333333333333,27
Anderson Freire,18892,0.4878048780487805,41
Anderson Freire,18887,0.5128205128205128,39
Anderson Freire,18888,0.3333333333333333,27
Anderson Freire,18889,0.7857142857142857,14
Anderson Silva,19495,0.5,2
Anderson Silva,19490,0.5,2
Anderson Silva,19491,0.0,2
Anderson Silva,19492,0.0,2
Anderson Silva,19494,0.5,2
Anderson Silva,19493,0.0,2
Anderson Silva,19496,0.25,4
Andre Ethier,179524,0.5,2
Andre Ethier,179525,0.25,4
Andre Ethier,179520,0.2,5
Andre Ethier,179526,0.1111111111111111,9
Andre Ethier,179522,0.0,4
Andre Ethier,179523,0.0,6
Andre Ethier,179521,0.0,4
Andrea Echeverri,18161,0.75,4
Andrea Echeverri,18165,0.5,8
Andrea Echeverri,18164,0.0,2
Andrea Echeverri,18162,0.5,4
Andrea Echeverri,18163,0.5,2
Andrea Echeverri,18159,0.5,6
Andrea Echeverri,18160,0.5,2
Andrea Iannone,179528,0.0,10
Andrea Iannone,179527,0.0,1
Andrea Iannone,179529,0.0,11
Andrea Petkovic,17665,0.2631578947368421,19
Andrea Petkovic,17660,0.1,10
Andrea Petkovic,17663,0.2,5
Andrea Petkovic,17664,0.2857142857142857,7
Andrea Petkovic,17662,0.36363636363636365,11
Andrea Petkovic,17661,0.3333333333333333,9
Andrea Petkovic,17659,0.4444444444444444,9
Andreas Eschbach,179533,1.0,51
Andreas Eschbach,179534,1.0,50
Andreas Eschbach,179532,1.0,49
Andreas Eschbach,179535,0.9811320754716981,53
Andreas Eschbach,179531,0.75,4
Andreea Bănică,16411,0.0,2
Andreea Bănică,16412,0.0,2
Andreea Bănică,16409,0.0,2
Andreea Bănică,16407,0.0,2
Andreea Bănică,16413,0.0,4
Andreea Bănică,16410,0.0,2
Andreea Bănică,16408,0.0,2
Andreea Munteanu,16414,1.0,3
Andreea Munteanu,16417,0.16666666666666666,12
Andreea Munteanu,16418,0.0,5
Andreea Munteanu,16419,0.0,10
Andreea Munteanu,16420,0.16666666666666666,18
Andreea Munteanu,16415,0.0,15
Andreea Munteanu,16416,0.2857142857142857,7
Andrei Codrescu,179537,0.16326530612244897,49
Andrei Codrescu,179538,0.16,50
Andrei Codrescu,179540,0.1568627450980392,51
Andrei Codrescu,179536,0.0,2
Andrei Codrescu,179539,0.16,50
Andres Manuel Lopez Obrador,14067,0.5,2
Andres Manuel Lopez Obrador,14068,0.3733955659276546,1714
Andres Manuel Lopez Obrador,14072,0.23857868020304568,591
Andres Manuel Lopez Obrador,14073,0.3735431235431235,1716
Andres Manuel Lopez Obrador,14070,0.24027072758037224,591
Andres Manuel Lopez Obrador,14069,0.4444444444444444,1125
Andres Manuel Lopez Obrador,14071,0.44355555555555554,1125
Andressa Soares,18171,0.0,5
Andressa Soares,18166,0.3333333333333333,3
Andressa Soares,18169,0.16666666666666666,6
Andressa Soares,18168,0.3333333333333333,6
Andressa Soares,18167,0.125,8
Andressa Soares,18170,0.2,5
Andressa Soares,18172,0.18181818181818182,11
Andressa Urach,17666,0.0,1
Andressa Urach,17668,0.0,26
Andressa Urach,17667,0.0,31
Andressa Urach,17670,0.0,32
Andressa Urach,17669,0.0,7
Andrew Bird,179543,0.0,30
Andrew Bird,179541,0.0,2
Andrew Bird,179542,0.0,35
Andrew Bird,179547,0.0,37
Andrew Bird,179544,0.0,7
Andrew Bird,179545,0.0,30
Andrew Bird,179546,0.0,7
Andrew Cuomo,11664,0.1111111111111111,9
Andrew Cuomo,11663,0.0,8
Andrew Cuomo,11662,1.0,1
Andrew Mitchell,178394,0.5,4
Andrew Mitchell,178398,0.3333333333333333,15
Andrew Mitchell,178397,0.3,10
Andrew Mitchell,178395,0.2727272727272727,22
Andrew Mitchell,178400,0.3076923076923077,26
Andrew Mitchell,178399,0.3333333333333333,9
Andrew Mitchell,178396,0.3125,16
Andrew Natsios,179549,0.0,48
Andrew Natsios,179552,0.0,49
Andrew Natsios,179548,0.0,1
Andrew Natsios,179551,0.0,12
Andrew Natsios,179550,0.0,38
André Santos,21544,0.8666666666666667,15
André Santos,21542,0.8235294117647058,17
André Santos,21541,0.5,8
André Santos,21543,0.5,6
André Santos,21545,0.75,24
André Santos,21539,0.4,5
André Santos,21540,0.8421052631578947,19
Andri Piebalgu,13028,0.3333333333333333,12
Andri Piebalgu,13030,0.3,10
Andri Piebalgu,13032,0.5,20
Andri Piebalgu,13031,0.6666666666666666,6
Andri Piebalgu,13029,0.625,8
Andri Piebalgu,13026,0.5,6
Andri Piebalgu,13027,0.5,14
Andri Snær Magnason,179555,0.0,45
Andri Snær Magnason,179554,0.0,44
Andri Snær Magnason,179557,0.0,46
Andri Snær Magnason,179553,0.0,2
Andri Snær Magnason,179556,0.0,45
Andry Rajoelina,11952,1.0,4
Andry Rajoelina,11954,0.75,4
Andry Rajoelina,11949,0.5,2
Andry Rajoelina,11953,0.7777777777777778,9
Andry Rajoelina,11955,0.8461538461538461,13
Andry Rajoelina,11950,0.9090909090909091,11
Andry Rajoelina,11951,0.8888888888888888,9
Andrzej Gwiazda,179560,0.14893617021276595,47
Andrzej Gwiazda,179559,0.15217391304347827,46
Andrzej Gwiazda,179558,0.0,1
André Comte-Sponville,179562,1.0,1
André Comte-Sponville,179563,1.0,50
André Comte-Sponville,179564,1.0,51
André Gomes,179569,0.5,12
André Gomes,179570,0.38095238095238093,21
André Gomes,179566,0.8,5
André Gomes,179568,0.391304347826087,23
André Gomes,179572,0.4411764705882353,34
André Gomes,179571,0.5,10
André Gomes,179567,0.3793103448275862,29
Andrés Oppenheimer,179577,0.0,81
Andrés Oppenheimer,179576,0.0,38
Andrés Oppenheimer,179575,0.0,44
Andrés Oppenheimer,179573,0.0,1
Andrés Oppenheimer,179574,0.0,80
Andrés Palomino,179580,0.0,24
Andrés Palomino,179582,0.0,40
Andrés Palomino,179581,0.0,17
Andrés Palomino,179578,0.0,1
Andrés Palomino,179579,0.0,39
Andy Grammer,179587,0.16666666666666666,6
Andy Grammer,179583,0.0,2
Andy Grammer,179588,0.0,17
Andy Grammer,179585,0.16666666666666666,6
Andy Grammer,179586,0.0,17
